,grain size frequencies,grain size bins
0,0.0018726637276803477,6.769230769230769
1,0.0021758954505512046,8.0
2,0.002505996812985248,9.23076923076923
3,0.002804501234580812,10.461538461538462
4,0.003051149547615352,11.692307692307692
5,0.0033338151657020523,12.923076923076923
6,0.0035483474407897726,14.153846153846155
7,0.00376505674934544,15.384615384615383
8,0.003963105213852993,16.615384615384617
9,0.0042104143075281575,17.846153846153847
10,0.004392874167859835,19.076923076923077
11,0.004620121375147676,20.30769230769231
12,0.00477570058000754,21.538461538461537
13,0.004967225892452141,22.769230769230766
14,0.005124110154465237,24.0
15,0.005285075709391161,25.23076923076923
16,0.0054413310033473074,26.461538461538463
17,0.005589976636435998,27.692307692307693
18,0.0057233213363705815,28.923076923076923
19,0.005824616781083244,30.153846153846153
20,0.005942872541130816,31.384615384615387
21,0.005998589032656135,32.61538461538461
22,0.006102522958849688,33.84615384615385
23,0.006199147961179132,35.07692307692308
24,0.006309939463484511,36.30769230769231
25,0.0063905287873715225,37.53846153846154
26,0.006467155309612434,38.769230769230774
27,0.006493013915770732,40.0
28,0.0064861339499751244,41.230769230769226
29,0.006465621423090204,42.46153846153846
30,0.006434343905000894,43.69230769230769
31,0.006373946665020036,44.92307692307693
32,0.00628629942990246,46.15384615384615
33,0.0061840371434081125,47.38461538461539
34,0.006110516735071684,48.61538461538462
35,0.00602348419568068,49.84615384615385
36,0.005939376752923782,51.07692307692307
37,0.005896970682508908,52.30769230769231
38,0.005825709279275088,53.53846153846153
39,0.005786036093790597,54.769230769230774
40,0.005767711931670239,56.0
41,0.00575899801731767,57.23076923076923
42,0.0057322644265205835,58.46153846153846
43,0.005775987971908538,59.69230769230769
44,0.0057881902279143015,60.92307692307692
45,0.005805746619989561,62.15384615384615
46,0.005829126598163612,63.38461538461539
47,0.005848026938857239,64.61538461538461
48,0.005886791195752432,65.84615384615384
49,0.005879401566718303,67.07692307692308
50,0.0058974403024850365,68.3076923076923
51,0.005897555101510899,69.53846153846153
52,0.005908546678856291,70.76923076923077
53,0.005903434674442405,72.0
54,0.0059132117871620905,73.23076923076923
55,0.005900964009789555,74.46153846153845
56,0.005894930417555624,75.6923076923077
57,0.005885248612048367,76.92307692307692
58,0.005900500794074003,78.15384615384616
59,0.005850469601783062,79.38461538461539
60,0.00585217686755964,80.61538461538461
61,0.0058392215437521235,81.84615384615385
62,0.0058294420593299045,83.07692307692308
63,0.0058206747199408,84.3076923076923
64,0.005809975006922714,85.53846153846153
65,0.005812866736209886,86.76923076923077
66,0.005792185568842339,88.0
67,0.0057865924885814515,89.23076923076923
68,0.005779061066929691,90.46153846153847
69,0.005770577277078206,91.6923076923077
70,0.005771010561193828,92.92307692307693
71,0.005760121782021168,94.15384615384615
72,0.0057514372911984715,95.38461538461537
73,0.0057440892728815775,96.61538461538463
74,0.0057148062010960385,97.84615384615385
75,0.005733813282399528,99.07692307692308
76,0.005724508435199868,100.3076923076923
77,0.005714157193735244,101.53846153846155
78,0.005704507120704321,102.76923076923076
79,0.0056948504102299095,104.0
80,0.005668024155305329,105.23076923076924
81,0.005673523948283798,106.46153846153845
82,0.005658800995358227,107.6923076923077
83,0.0056482596241460474,108.92307692307692
84,0.005632718086522056,110.15384615384615
85,0.005616886432061821,111.38461538461539
86,0.005596559068357492,112.61538461538463
87,0.005575299800389236,113.84615384615384
88,0.0055548757138283895,115.07692307692308
89,0.005536747700371262,116.30769230769232
90,0.005532878943484181,117.53846153846153
91,0.005496745453609884,118.76923076923076
92,0.005461306356548586,120.0
93,0.005430311354505492,121.23076923076923
