,grain size frequencies,grain size bins
0,0.0,0.0
1,0.007373792980208233,1.8461538461538463
2,0.007559049050634536,2.4615384615384617
3,0.007678290329895301,3.0769230769230766
4,0.008013573575552931,3.6923076923076925
5,0.008371719079969744,4.3076923076923075
6,0.008736632467340298,4.923076923076923
7,0.009079784632705371,5.538461538461538
8,0.009411911135977627,6.153846153846153
9,0.009741530597001054,6.769230769230769
10,0.010028355763173798,7.384615384615385
11,0.010287299665824205,8.0
12,0.01052606214970338,8.615384615384615
13,0.010742500202988316,9.23076923076923
14,0.010907698604526153,9.846153846153847
15,0.011101636280219797,10.461538461538462
16,0.011271871540551379,11.076923076923077
17,0.011393405005087846,11.692307692307692
18,0.011572295450733372,12.307692307692307
19,0.01174852873585258,12.923076923076923
20,0.011876854790785154,13.538461538461538
21,0.012000328663693419,14.153846153846155
22,0.012111623776808068,14.76923076923077
23,0.01223741423992813,15.384615384615383
24,0.012322210509312578,16.0
25,0.012406801164917984,16.615384615384617
26,0.0124973668713256,17.23076923076923
27,0.012574326101250779,17.846153846153847
28,0.012621107574638775,18.46153846153846
29,0.012603200822498611,19.076923076923077
30,0.012634913796617846,19.692307692307693
31,0.012634610647118658,20.30769230769231
32,0.01260540908706077,20.923076923076923
33,0.012518040120132063,21.538461538461537
34,0.012467136242122983,22.153846153846153
35,0.012372075208497587,22.769230769230766
36,0.012244051113905375,23.384615384615383
37,0.012138890996793383,24.0
38,0.012016652060830036,24.615384615384613
39,0.011868940973103913,25.23076923076923
40,0.01175935837019143,25.846153846153847
41,0.011580808014578605,26.461538461538463
42,0.01143367373411905,27.076923076923077
43,0.011283442673710302,27.692307692307693
44,0.011136962766801121,28.30769230769231
45,0.010986681980946366,28.923076923076923
46,0.010827227140249973,29.53846153846154
47,0.010677150567573599,30.153846153846153
48,0.010528718143923966,30.769230769230766
49,0.010382526280803144,31.384615384615387
50,0.01021283654116956,32.0
51,0.010044836793233536,32.61538461538461
52,0.009903114406219559,33.23076923076923
53,0.009734814963555402,33.84615384615385
54,0.009580944603294794,34.46153846153846
55,0.00940765763455862,35.07692307692308
56,0.009255607394305912,35.69230769230769
57,0.009082508458492766,36.30769230769231
58,0.00890683204003891,36.92307692307692
59,0.008736476691370124,37.53846153846154
60,0.008535069103697356,38.15384615384615
61,0.008397957071148088,38.769230769230774
62,0.008205597668514034,39.38461538461539
63,0.008028285353650438,40.0
64,0.007856610918295865,40.61538461538462
65,0.007668497998116614,41.230769230769226
66,0.0074924329979123745,41.84615384615385
67,0.007313125645678071,42.46153846153846
68,0.007138994117908128,43.07692307692307
69,0.00696905205776574,43.69230769230769
70,0.006795527404561546,44.30769230769231
71,0.006626302324926875,44.92307692307693
72,0.006456130826718726,45.53846153846153
73,0.006287586859675268,46.15384615384615
74,0.006124925727633282,46.76923076923077
75,0.0059572326713915455,47.38461538461539
76,0.005801488708524849,48.0
77,0.005646981675813438,48.61538461538462
78,0.005493848148800986,49.230769230769226
79,0.005341579361889225,49.84615384615385
80,0.005189054535363367,50.46153846153846
81,0.00504544068767992,51.07692307692307
82,0.004905042692748411,51.69230769230769
83,0.004769661237190459,52.30769230769231
84,0.004626558232748062,52.92307692307693
85,0.004493087314115247,53.53846153846153
86,0.004361686055070454,54.15384615384615
87,0.004233705220433209,54.769230769230774
88,0.004109178613483637,55.38461538461539
89,0.003989208755101599,56.0
90,0.0038730419021342625,56.61538461538462
91,0.0037560517677656907,57.23076923076923
92,0.0036442310342083587,57.84615384615385
93,0.0035263568142651705,58.46153846153846
94,0.0034314488635602647,59.07692307692308
95,0.0033307581187428464,59.69230769230769
96,0.003229873109032601,60.30769230769231
97,0.0031351186938219414,60.92307692307692
98,0.0030444527010874845,61.53846153846153
99,0.0029525224849502553,62.15384615384615
100,0.0028711056779417666,62.769230769230774
101,0.0027832421312952702,63.38461538461539
102,0.002701404524340082,64.0
103,0.002624629444209089,64.61538461538461
104,0.0025433740064241166,65.23076923076923
105,0.0024812285496214857,65.84615384615384
106,0.002408818688294273,66.46153846153847
107,0.002339550553552237,67.07692307692308
108,0.0022753169671863435,67.6923076923077
109,0.0022133940618742007,68.3076923076923
110,0.0021521324730125625,68.92307692307692
111,0.002092868584367575,69.53846153846153
112,0.0020382726931311985,70.15384615384616
113,0.001983856227607416,70.76923076923077
114,0.0019323106225439908,71.38461538461539
115,0.0018804607543485537,72.0
116,0.0018332419063291062,72.61538461538461
117,0.0017875473019416802,73.23076923076923
118,0.0017397849865579957,73.84615384615384
119,0.0016969338514144737,74.46153846153845
120,0.0016546836872097046,75.07692307692308
121,0.0016141583734448587,75.6923076923077
122,0.0015743464835223232,76.3076923076923
123,0.001536446203254804,76.92307692307692
124,0.0015061075609425646,77.53846153846155
125,0.0014695431642486887,78.15384615384616
126,0.001423100432814709,78.76923076923077
127,0.001395032684973066,79.38461538461539
128,0.0013640889633345647,80.0
129,0.0013345800255118582,80.61538461538461
130,0.0013050920659909955,81.23076923076924
131,0.0012762365704860562,81.84615384615385
132,0.001248925190844404,82.46153846153845
133,0.0012229013523553773,83.07692307692308
134,0.001197756278551159,83.6923076923077
135,0.0011727046567284846,84.3076923076923
136,0.0011494160745874923,84.92307692307692
137,0.0011260004587595723,85.53846153846153
138,0.0011046575045977893,86.15384615384615
139,0.0010855688403595882,86.76923076923077
140,0.00106406223751075,87.38461538461539
141,0.001043852848588181,88.0
142,0.001026403878406222,88.61538461538461
143,0.0010077536888128426,89.23076923076923
144,0.0009911538466471487,89.84615384615385
145,0.0009741448830316605,90.46153846153847
146,0.0009588517949602089,91.07692307692307
147,0.000942892622027221,91.6923076923077
148,0.0009292876123913451,92.3076923076923
149,0.0009159543470890595,92.92307692307693
150,0.0009020430710338743,93.53846153846153
151,0.0008894110969645899,94.15384615384615
152,0.0008772322347904827,94.76923076923077
153,0.0008650980240152127,95.38461538461537
154,0.00085418396256807,96.0
155,0.0008431170662739676,96.61538461538463
156,0.0008327898149245819,97.23076923076924
157,0.0008192123595412874,97.84615384615385
158,0.000813753463050641,98.46153846153845
159,0.0008044291697874694,99.07692307692308
160,0.0007948651312107158,99.6923076923077
161,0.0007867513255100637,100.3076923076923
162,0.0007780785230030566,100.92307692307692
163,0.0007700432203778338,101.53846153846155
164,0.0007618570485898377,102.15384615384615
165,0.0007545387214056752,102.76923076923076
166,0.0007478179643459708,103.38461538461539
167,0.0007401876382564527,104.0
168,0.000735091171808328,104.61538461538461
169,0.0007244848874589381,105.23076923076924
170,0.00071951448980827,105.84615384615385
171,0.0007137356645388283,106.46153846153845
172,0.0007074700213110099,107.07692307692307
173,0.0007009608227434781,107.6923076923077
174,0.0006948381429643866,108.3076923076923
175,0.0006896429296710554,108.92307692307692
176,0.0006831390055018014,109.53846153846155
177,0.0006785596834935913,110.15384615384615
178,0.0006722760608002915,110.76923076923077
179,0.0006673564861989155,111.38461538461539
180,0.0006617900034311419,112.0
181,0.0006564367936936537,112.61538461538463
182,0.0006518197421924,113.23076923076924
183,0.0006459918181794122,113.84615384615384
184,0.0006413072642110801,114.46153846153847
185,0.0006361440519486348,115.07692307692308
186,0.0006316633571282016,115.6923076923077
187,0.0006268896445583019,116.30769230769232
188,0.0006184817674892722,116.92307692307692
189,0.0006197976412206194,117.53846153846153
190,0.0006129164619887728,118.15384615384616
191,0.0006092079243100823,118.76923076923076
192,0.000604358613956604,119.38461538461539
193,0.000599587656837236,120.0
194,0.000595328134923103,120.61538461538461
195,0.0005906835323678601,121.23076923076923
196,0.0005868365540357814,121.84615384615384
197,0.0005825103658944008,122.46153846153845
198,0.0005791991590233476,123.07692307692307
199,0.0005743807891944948,123.6923076923077
200,0.0005704656573180927,124.3076923076923
201,0.0005671547253734717,124.92307692307692
202,0.0005629720844700939,125.53846153846155
203,0.0005588737872943702,126.15384615384615
204,0.0005554865659236172,126.76923076923077
205,0.0005520203381670839,127.38461538461539
206,0.0005477323109273808,128.0
207,0.0005447261212880568,128.6153846153846
208,0.0005410528893710136,129.23076923076923
209,0.0005377942773117009,129.84615384615384
210,0.00053439965636296,130.46153846153845
211,0.0005315892973748908,131.07692307692307
212,0.0005278888620657849,131.69230769230768
213,0.000524554851503899,132.30769230769232
214,0.0005218353521623954,132.92307692307693
215,0.0005180385960897579,133.53846153846155
216,0.0005150659355488589,134.15384615384616
217,0.0005126633033885123,134.76923076923077
218,0.0005090434838579304,135.3846153846154
219,0.0005060319885266037,136.0
220,0.0005035734938310687,136.6153846153846
221,0.0004987473756117679,137.23076923076923
222,0.0004976084915575355,137.84615384615384
223,0.0004950485070902804,138.46153846153848
224,0.0004922404155630778,139.07692307692307
225,0.0004895193538643585,139.69230769230768
226,0.0004867994910924413,140.30769230769232
227,0.0004841546551352724,140.92307692307693
228,0.0004819321044898564,141.53846153846155
229,0.00047908376621623255,142.15384615384616
230,0.0004768437932102168,142.76923076923077
231,0.00047406269284000545,143.3846153846154
232,0.0004710998430018128,144.0
233,0.00047011387613985726,144.6153846153846
234,0.00046677261105476696,145.23076923076923
235,0.00046433612027639375,145.84615384615384
236,0.00046191312484407783,146.46153846153845
237,0.0004597672855528079,147.07692307692307
238,0.0004570125502585372,147.69230769230768
239,0.000454890704361256,148.3076923076923
240,0.0004525838902781674,148.9230769230769
241,0.0004503055254804535,149.53846153846155
242,0.0004481347104620826,150.15384615384616
243,0.00044563466754497035,150.76923076923077
244,0.00044345171397696596,151.3846153846154
245,0.00044131310216059035,152.0
246,0.0004391302783519923,152.6153846153846
247,0.0004368944541782718,153.23076923076923
248,0.00043458661313553485,153.84615384615384
249,0.00043251308920036225,154.46153846153845
250,0.0004302032247303378,155.0769230769231
251,0.00042804731620717484,155.69230769230768
252,0.00042813886580164934,156.30769230769232
253,0.00042502325084285795,156.92307692307693
254,0.00042050085125590754,157.53846153846155
255,0.0004187172315089138,158.15384615384616
256,0.00041754838000885436,158.76923076923077
257,0.0004155969934976358,159.3846153846154
